date,datetime,timestamp,season,away,away_code,away_pts,home,home_code,home_pts,overtime,type,boxscore
11/9/2022,11/9/2022 19:30,1668022200,2023,Detroit Pistons,DET,112,Boston Celtics,BOS,128,,,https://www.basketball-reference.com/boxscores/202211090BOS.html
11/9/2022,11/9/2022 19:30,1668022200,2023,New York Knicks,NYK,85,Brooklyn Nets,BRK,112,,,https://www.basketball-reference.com/boxscores/202211090BRK.html
11/9/2022,11/9/2022 19:30,1668022200,2023,Houston Rockets,HOU,109,Toronto Raptors,TOR,116,,,https://www.basketball-reference.com/boxscores/202211090TOR.html
11/9/2022,11/9/2022 20:00,1668024000,2023,New Orleans Pelicans,NOP,115,Chicago Bulls,CHI,111,,,https://www.basketball-reference.com/boxscores/202211090CHI.html
11/9/2022,11/9/2022 20:00,1668024000,2023,Phoenix Suns,PHO,129,Minnesota Timberwolves,MIN,117,,,https://www.basketball-reference.com/boxscores/202211090MIN.html
11/9/2022,11/9/2022 20:00,1668024000,2023,Milwaukee Bucks,MIL,136,Oklahoma City Thunder,OKC,132,2OT,,https://www.basketball-reference.com/boxscores/202211090OKC.html
11/9/2022,11/9/2022 20:00,1668024000,2023,Memphis Grizzlies,MEM,124,San Antonio Spurs,SAS,122,OT,,https://www.basketball-reference.com/boxscores/202211090SAS.html
11/9/2022,11/9/2022 22:00,1668031200,2023,Los Angeles Lakers,LAL,101,Los Angeles Clippers,LAC,114,,,https://www.basketball-reference.com/boxscores/202211090LAC.html
11/9/2022,11/9/2022 22:00,1668031200,2023,Cleveland Cavaliers,CLE,120,Sacramento Kings,SAC,127,,,https://www.basketball-reference.com/boxscores/202211090SAC.html
11/10/2022,11/10/2022 19:00,1668106800,2023,Dallas Mavericks,DAL,105,Washington Wizards,WAS,113,,,https://www.basketball-reference.com/boxscores/202211100WAS.html
11/10/2022,11/10/2022 19:30,1668108600,2023,Philadelphia 76ers,PHI,95,Atlanta Hawks,ATL,104,,,https://www.basketball-reference.com/boxscores/202211100ATL.html
11/10/2022,11/10/2022 19:30,1668108600,2023,Charlotte Hornets,CHO,112,Miami Heat,MIA,117,OT,,https://www.basketball-reference.com/boxscores/202211100MIA.html
11/10/2022,11/10/2022 20:00,1668110400,2023,Portland Trail Blazers,POR,106,New Orleans Pelicans,NOP,95,,,https://www.basketball-reference.com/boxscores/202211100NOP.html
11/11/2022,11/11/2022 19:00,1668193200,2023,Denver Nuggets,DEN,112,Boston Celtics,BOS,131,,,https://www.basketball-reference.com/boxscores/202211110BOS.html
11/11/2022,11/11/2022 19:00,1668193200,2023,Phoenix Suns,PHO,97,Orlando Magic,ORL,114,,,https://www.basketball-reference.com/boxscores/202211110ORL.html
11/11/2022,11/11/2022 19:30,1668195000,2023,Detroit Pistons,DET,112,New York Knicks,NYK,121,,,https://www.basketball-reference.com/boxscores/202211110NYK.html
11/11/2022,11/11/2022 20:00,1668196800,2023,Toronto Raptors,TOR,113,Oklahoma City Thunder,OKC,132,,,https://www.basketball-reference.com/boxscores/202211110OKC.html
11/11/2022,11/11/2022 20:00,1668196800,2023,Milwaukee Bucks,MIL,93,San Antonio Spurs,SAS,111,,,https://www.basketball-reference.com/boxscores/202211110SAS.html
11/11/2022,11/11/2022 21:30,1668202200,2023,Minnesota Timberwolves,MIN,103,Memphis Grizzlies,MEM,114,,,https://www.basketball-reference.com/boxscores/202211110MEM.html
11/11/2022,11/11/2022 22:00,1668204000,2023,Cleveland Cavaliers,CLE,101,Golden State Warriors,GSW,106,,,https://www.basketball-reference.com/boxscores/202211110GSW.html
11/11/2022,11/11/2022 22:30,1668205800,2023,Sacramento Kings,SAC,120,Los Angeles Lakers,LAL,114,,,https://www.basketball-reference.com/boxscores/202211110LAL.html
11/12/2022,11/12/2022 16:00,1668268800,2023,Brooklyn Nets,BRK,110,Los Angeles Clippers,LAC,95,,,https://www.basketball-reference.com/boxscores/202211120LAC.html
11/12/2022,11/12/2022 18:00,1668276000,2023,Utah Jazz,UTA,112,Washington Wizards,WAS,121,,,https://www.basketball-reference.com/boxscores/202211120WAS.html
11/12/2022,11/12/2022 19:00,1668279600,2023,Boston Celtics,BOS,117,Detroit Pistons,DET,108,,,https://www.basketball-reference.com/boxscores/202211120DET.html
11/12/2022,11/12/2022 19:00,1668279600,2023,Toronto Raptors,TOR,104,Indiana Pacers,IND,118,,,https://www.basketball-reference.com/boxscores/202211120IND.html
11/12/2022,11/12/2022 19:30,1668281400,2023,Atlanta Hawks,ATL,109,Philadelphia 76ers,PHI,121,,,https://www.basketball-reference.com/boxscores/202211120PHI.html
11/12/2022,11/12/2022 20:00,1668283200,2023,Charlotte Hornets,CHO,115,Miami Heat,MIA,132,,,https://www.basketball-reference.com/boxscores/202211120MIA.html
11/12/2022,11/12/2022 20:30,1668285000,2023,Portland Trail Blazers,POR,112,Dallas Mavericks,DAL,117,,,https://www.basketball-reference.com/boxscores/202211120DAL.html
11/12/2022,11/12/2022 20:30,1668285000,2023,Houston Rockets,HOU,106,New Orleans Pelicans,NOP,119,,,https://www.basketball-reference.com/boxscores/202211120NOP.html
11/13/2022,11/13/2022 12:00,1668340800,2023,Oklahoma City Thunder,OKC,145,New York Knicks,NYK,135,,,https://www.basketball-reference.com/boxscores/202211130NYK.html
11/13/2022,11/13/2022 18:00,1668362400,2023,Minnesota Timberwolves,MIN,129,Cleveland Cavaliers,CLE,124,,,https://www.basketball-reference.com/boxscores/202211130CLE.html
11/13/2022,11/13/2022 18:00,1668362400,2023,Memphis Grizzlies,MEM,92,Washington Wizards,WAS,102,,,https://www.basketball-reference.com/boxscores/202211130WAS.html
11/13/2022,11/13/2022 19:30,1668367800,2023,Utah Jazz,UTA,98,Philadelphia 76ers,PHI,105,,,https://www.basketball-reference.com/boxscores/202211130PHI.html
11/13/2022,11/13/2022 20:00,1668369600,2023,Denver Nuggets,DEN,126,Chicago Bulls,CHI,103,,,https://www.basketball-reference.com/boxscores/202211130CHI.html
11/13/2022,11/13/2022 21:00,1668373200,2023,Golden State Warriors,GSW,115,Sacramento Kings,SAC,122,,,https://www.basketball-reference.com/boxscores/202211130SAC.html
11/13/2022,11/13/2022 21:30,1668375000,2023,Brooklyn Nets,BRK,103,Los Angeles Lakers,LAL,116,,,https://www.basketball-reference.com/boxscores/202211130LAL.html
11/14/2022,11/14/2022 19:00,1668452400,2023,Toronto Raptors,TOR,115,Detroit Pistons,DET,111,,,https://www.basketball-reference.com/boxscores/202211140DET.html
11/14/2022,11/14/2022 19:00,1668452400,2023,Charlotte Hornets,CHO,112,Orlando Magic,ORL,105,,,https://www.basketball-reference.com/boxscores/202211140ORL.html
11/14/2022,11/14/2022 19:30,1668454200,2023,Oklahoma City Thunder,OKC,122,Boston Celtics,BOS,126,,,https://www.basketball-reference.com/boxscores/202211140BOS.html
11/14/2022,11/14/2022 19:30,1668454200,2023,Phoenix Suns,PHO,112,Miami Heat,MIA,113,,,https://www.basketball-reference.com/boxscores/202211140MIA.html
11/14/2022,11/14/2022 20:00,1668456000,2023,Los Angeles Clippers,LAC,122,Houston Rockets,HOU,106,,,https://www.basketball-reference.com/boxscores/202211140HOU.html
11/14/2022,11/14/2022 20:00,1668456000,2023,Atlanta Hawks,ATL,121,Milwaukee Bucks,MIL,106,,,https://www.basketball-reference.com/boxscores/202211140MIL.html
11/14/2022,11/14/2022 22:00,1668463200,2023,San Antonio Spurs,SAS,95,Golden State Warriors,GSW,132,,,https://www.basketball-reference.com/boxscores/202211140GSW.html
11/15/2022,11/15/2022 19:30,1668540600,2023,Memphis Grizzlies,MEM,102,New Orleans Pelicans,NOP,113,,,https://www.basketball-reference.com/boxscores/202211150NOP.html
11/15/2022,11/15/2022 20:30,1668544200,2023,Los Angeles Clippers,LAC,101,Dallas Mavericks,DAL,103,,,https://www.basketball-reference.com/boxscores/202211150DAL.html
11/15/2022,11/15/2022 21:00,1668546000,2023,New York Knicks,NYK,118,Utah Jazz,UTA,111,,,https://www.basketball-reference.com/boxscores/202211150UTA.html
11/15/2022,11/15/2022 22:00,1668549600,2023,San Antonio Spurs,SAS,110,Portland Trail Blazers,POR,117,,,https://www.basketball-reference.com/boxscores/202211150POR.html
11/15/2022,11/15/2022 22:00,1668549600,2023,Brooklyn Nets,BRK,121,Sacramento Kings,SAC,153,,,https://www.basketball-reference.com/boxscores/202211150SAC.html
11/16/2022,11/16/2022 19:00,1668625200,2023,Indiana Pacers,IND,125,Charlotte Hornets,CHO,113,,,https://www.basketball-reference.com/boxscores/202211160CHO.html
11/16/2022,11/16/2022 19:00,1668625200,2023,Minnesota Timberwolves,MIN,126,Orlando Magic,ORL,108,,,https://www.basketball-reference.com/boxscores/202211160ORL.html
11/16/2022,11/16/2022 19:00,1668625200,2023,Oklahoma City Thunder,OKC,121,Washington Wizards,WAS,120,,,https://www.basketball-reference.com/boxscores/202211160WAS.html
11/16/2022,11/16/2022 19:30,1668627000,2023,Boston Celtics,BOS,126,Atlanta Hawks,ATL,101,,,https://www.basketball-reference.com/boxscores/202211160ATL.html
11/16/2022,11/16/2022 19:30,1668627000,2023,Miami Heat,MIA,104,Toronto Raptors,TOR,112,,,https://www.basketball-reference.com/boxscores/202211160TOR.html
11/16/2022,11/16/2022 20:00,1668628800,2023,Cleveland Cavaliers,CLE,98,Milwaukee Bucks,MIL,113,,,https://www.basketball-reference.com/boxscores/202211160MIL.html
11/16/2022,11/16/2022 20:00,1668628800,2023,Chicago Bulls,CHI,110,New Orleans Pelicans,NOP,124,,,https://www.basketball-reference.com/boxscores/202211160NOP.html
11/16/2022,11/16/2022 20:30,1668630600,2023,Houston Rockets,HOU,101,Dallas Mavericks,DAL,92,,,https://www.basketball-reference.com/boxscores/202211160DAL.html
11/16/2022,11/16/2022 22:00,1668636000,2023,New York Knicks,NYK,106,Denver Nuggets,DEN,103,,,https://www.basketball-reference.com/boxscores/202211160DEN.html
11/16/2022,11/16/2022 22:00,1668636000,2023,Golden State Warriors,GSW,119,Phoenix Suns,PHO,130,,,https://www.basketball-reference.com/boxscores/202211160PHO.html
11/17/2022,11/17/2022 22:00,1668722400,2023,Brooklyn Nets,BRK,109,Portland Trail Blazers,POR,107,,,https://www.basketball-reference.com/boxscores/202211170POR.html
11/17/2022,11/17/2022 22:00,1668722400,2023,San Antonio Spurs,SAS,112,Sacramento Kings,SAC,130,,,https://www.basketball-reference.com/boxscores/202211170SAC.html
11/17/2022,11/17/2022 22:30,1668724200,2023,Detroit Pistons,DET,91,Los Angeles Clippers,LAC,96,,,https://www.basketball-reference.com/boxscores/202211170LAC.html
11/18/2022,11/18/2022 19:00,1668798000,2023,Miami Heat,MIA,106,Washington Wizards,WAS,107,OT,,https://www.basketball-reference.com/boxscores/202211180WAS.html
11/18/2022,11/18/2022 19:30,1668799800,2023,Charlotte Hornets,CHO,122,Cleveland Cavaliers,CLE,132,2OT,,https://www.basketball-reference.com/boxscores/202211180CLE.html
11/18/2022,11/18/2022 19:30,1668799800,2023,Milwaukee Bucks,MIL,102,Philadelphia 76ers,PHI,110,,,https://www.basketball-reference.com/boxscores/202211180PHI.html
11/18/2022,11/18/2022 20:00,1668801600,2023,Orlando Magic,ORL,108,Chicago Bulls,CHI,107,,,https://www.basketball-reference.com/boxscores/202211180CHI.html
11/18/2022,11/18/2022 20:00,1668801600,2023,Indiana Pacers,IND,99,Houston Rockets,HOU,91,,,https://www.basketball-reference.com/boxscores/202211180HOU.html
11/18/2022,11/18/2022 20:00,1668801600,2023,Oklahoma City Thunder,OKC,110,Memphis Grizzlies,MEM,121,,,https://www.basketball-reference.com/boxscores/202211180MEM.html
11/18/2022,11/18/2022 20:30,1668803400,2023,Denver Nuggets,DEN,99,Dallas Mavericks,DAL,127,,,https://www.basketball-reference.com/boxscores/202211180DAL.html
11/18/2022,11/18/2022 20:30,1668803400,2023,Boston Celtics,BOS,117,New Orleans Pelicans,NOP,109,,,https://www.basketball-reference.com/boxscores/202211180NOP.html
11/18/2022,11/18/2022 21:00,1668805200,2023,Phoenix Suns,PHO,133,Utah Jazz,UTA,134,,,https://www.basketball-reference.com/boxscores/202211180UTA.html
11/18/2022,11/18/2022 22:00,1668808800,2023,New York Knicks,NYK,101,Golden State Warriors,GSW,111,,,https://www.basketball-reference.com/boxscores/202211180GSW.html
11/18/2022,11/18/2022 22:30,1668810600,2023,Detroit Pistons,DET,121,Los Angeles Lakers,LAL,128,,,https://www.basketball-reference.com/boxscores/202211180LAL.html
11/19/2022,11/19/2022 18:00,1668880800,2023,Toronto Raptors,TOR,122,Atlanta Hawks,ATL,124,OT,,https://www.basketball-reference.com/boxscores/202211190ATL.html
11/19/2022,11/19/2022 19:00,1668884400,2023,Orlando Magic,ORL,113,Indiana Pacers,IND,114,,,https://www.basketball-reference.com/boxscores/202211190IND.html
11/19/2022,11/19/2022 19:30,1668886200,2023,Minnesota Timberwolves,MIN,112,Philadelphia 76ers,PHI,109,,,https://www.basketball-reference.com/boxscores/202211190PHI.html
11/19/2022,11/19/2022 22:00,1668895200,2023,Utah Jazz,UTA,118,Portland Trail Blazers,POR,113,,,https://www.basketball-reference.com/boxscores/202211190POR.html
11/19/2022,11/19/2022 22:30,1668897000,2023,San Antonio Spurs,SAS,97,Los Angeles Clippers,LAC,119,,,https://www.basketball-reference.com/boxscores/202211190LAC.html
11/20/2022,11/20/2022 15:30,1668958200,2023,New York Knicks,NYK,95,Phoenix Suns,PHO,116,,,https://www.basketball-reference.com/boxscores/202211200PHO.html
11/20/2022,11/20/2022 18:00,1668967200,2023,Detroit Pistons,DET,129,Sacramento Kings,SAC,137,,,https://www.basketball-reference.com/boxscores/202211200SAC.html
11/20/2022,11/20/2022 18:00,1668967200,2023,Charlotte Hornets,CHO,102,Washington Wizards,WAS,106,,,https://www.basketball-reference.com/boxscores/202211200WAS.html
11/20/2022,11/20/2022 19:00,1668970800,2023,Memphis Grizzlies,MEM,115,Brooklyn Nets,BRK,127,,,https://www.basketball-reference.com/boxscores/202211200BRK.html
11/20/2022,11/20/2022 19:00,1668970800,2023,Miami Heat,MIA,87,Cleveland Cavaliers,CLE,113,,,https://www.basketball-reference.com/boxscores/202211200CLE.html
11/20/2022,11/20/2022 19:00,1668970800,2023,Golden State Warriors,GSW,127,Houston Rockets,HOU,120,,,https://www.basketball-reference.com/boxscores/202211200HOU.html
11/20/2022,11/20/2022 19:30,1668972600,2023,Denver Nuggets,DEN,98,Dallas Mavericks,DAL,97,,,https://www.basketball-reference.com/boxscores/202211200DAL.html
11/20/2022,11/20/2022 21:30,1668979800,2023,San Antonio Spurs,SAS,92,Los Angeles Lakers,LAL,123,,,https://www.basketball-reference.com/boxscores/202211200LAL.html
11/21/2022,11/21/2022 19:00,1669057200,2023,Atlanta Hawks,ATL,102,Cleveland Cavaliers,CLE,114,,,https://www.basketball-reference.com/boxscores/202211210CLE.html
11/21/2022,11/21/2022 19:00,1669057200,2023,Orlando Magic,ORL,102,Indiana Pacers,IND,123,,,https://www.basketball-reference.com/boxscores/202211210IND.html
11/21/2022,11/21/2022 20:00,1669060800,2023,Boston Celtics,BOS,107,Chicago Bulls,CHI,121,,,https://www.basketball-reference.com/boxscores/202211210CHI.html
11/21/2022,11/21/2022 20:00,1669060800,2023,Portland Trail Blazers,POR,111,Milwaukee Bucks,MIL,119,,,https://www.basketball-reference.com/boxscores/202211210MIL.html
11/21/2022,11/21/2022 20:00,1669060800,2023,Miami Heat,MIA,101,Minnesota Timberwolves,MIN,105,,,https://www.basketball-reference.com/boxscores/202211210MIN.html
11/21/2022,11/21/2022 20:00,1669060800,2023,Golden State Warriors,GSW,83,New Orleans Pelicans,NOP,128,,,https://www.basketball-reference.com/boxscores/202211210NOP.html
11/21/2022,11/21/2022 20:00,1669060800,2023,New York Knicks,NYK,129,Oklahoma City Thunder,OKC,119,,,https://www.basketball-reference.com/boxscores/202211210OKC.html
11/21/2022,11/21/2022 22:30,1669069800,2023,Utah Jazz,UTA,114,Los Angeles Clippers,LAC,121,,,https://www.basketball-reference.com/boxscores/202211210LAC.html
11/22/2022,11/22/2022 19:30,1669145400,2023,Brooklyn Nets,BRK,106,Philadelphia 76ers,PHI,115,,,https://www.basketball-reference.com/boxscores/202211220PHI.html
11/22/2022,11/22/2022 20:00,1669147200,2023,Sacramento Kings,SAC,113,Memphis Grizzlies,MEM,109,,,https://www.basketball-reference.com/boxscores/202211220MEM.html
11/22/2022,11/22/2022 21:00,1669150800,2023,Detroit Pistons,DET,110,Denver Nuggets,DEN,108,,,https://www.basketball-reference.com/boxscores/202211220DEN.html
11/22/2022,11/22/2022 22:00,1669154400,2023,Los Angeles Lakers,LAL,105,Phoenix Suns,PHO,115,,,https://www.basketball-reference.com/boxscores/202211220PHO.html
11/23/2022,11/23/2022 19:00,1669230000,2023,Philadelphia 76ers,PHI,101,Charlotte Hornets,CHO,107,,,https://www.basketball-reference.com/boxscores/202211230CHO.html
11/23/2022,11/23/2022 19:00,1669230000,2023,Portland Trail Blazers,POR,96,Cleveland Cavaliers,CLE,114,,,https://www.basketball-reference.com/boxscores/202211230CLE.html
11/23/2022,11/23/2022 19:00,1669230000,2023,Minnesota Timberwolves,MIN,115,Indiana Pacers,IND,101,,,https://www.basketball-reference.com/boxscores/202211230IND.html
11/23/2022,11/23/2022 19:30,1669231800,2023,Sacramento Kings,SAC,106,Atlanta Hawks,ATL,115,,,https://www.basketball-reference.com/boxscores/202211230ATL.html
11/23/2022,11/23/2022 19:30,1669231800,2023,Dallas Mavericks,DAL,112,Boston Celtics,BOS,125,,,https://www.basketball-reference.com/boxscores/202211230BOS.html
11/23/2022,11/23/2022 19:30,1669231800,2023,Washington Wizards,WAS,105,Miami Heat,MIA,113,,,https://www.basketball-reference.com/boxscores/202211230MIA.html
11/23/2022,11/23/2022 19:30,1669231800,2023,Brooklyn Nets,BRK,112,Toronto Raptors,TOR,98,,,https://www.basketball-reference.com/boxscores/202211230TOR.html
11/23/2022,11/23/2022 20:00,1669233600,2023,Chicago Bulls,CHI,118,Milwaukee Bucks,MIL,113,,,https://www.basketball-reference.com/boxscores/202211230MIL.html
11/23/2022,11/23/2022 20:00,1669233600,2023,Denver Nuggets,DEN,131,Oklahoma City Thunder,OKC,126,OT,,https://www.basketball-reference.com/boxscores/202211230OKC.html
11/23/2022,11/23/2022 20:00,1669233600,2023,New Orleans Pelicans,NOP,129,San Antonio Spurs,SAS,110,,,https://www.basketball-reference.com/boxscores/202211230SAS.html
11/23/2022,11/23/2022 21:00,1669237200,2023,Detroit Pistons,DET,125,Utah Jazz,UTA,116,,,https://www.basketball-reference.com/boxscores/202211230UTA.html
11/23/2022,11/23/2022 22:00,1669240800,2023,Los Angeles Clippers,LAC,107,Golden State Warriors,GSW,124,,,https://www.basketball-reference.com/boxscores/202211230GSW.html
11/25/2022,11/25/2022 17:00,1669395600,2023,Minnesota Timberwolves,MIN,108,Charlotte Hornets,CHO,110,,,https://www.basketball-reference.com/boxscores/202211250CHO.html
11/25/2022,11/25/2022 19:00,1669402800,2023,Philadelphia 76ers,PHI,107,Orlando Magic,ORL,99,,,https://www.basketball-reference.com/boxscores/202211250ORL.html
11/25/2022,11/25/2022 19:30,1669404600,2023,Portland Trail Blazers,POR,132,New York Knicks,NYK,129,OT,,https://www.basketball-reference.com/boxscores/202211250NYK.html
11/25/2022,11/25/2022 20:00,1669406400,2023,Sacramento Kings,SAC,104,Boston Celtics,BOS,122,,,https://www.basketball-reference.com/boxscores/202211250BOS.html
11/25/2022,11/25/2022 20:00,1669406400,2023,Atlanta Hawks,ATL,122,Houston Rockets,HOU,128,,,https://www.basketball-reference.com/boxscores/202211250HOU.html
11/25/2022,11/25/2022 20:00,1669406400,2023,Brooklyn Nets,BRK,117,Indiana Pacers,IND,128,,,https://www.basketball-reference.com/boxscores/202211250IND.html
11/25/2022,11/25/2022 20:00,1669406400,2023,New Orleans Pelicans,NOP,111,Memphis Grizzlies,MEM,132,,,https://www.basketball-reference.com/boxscores/202211250MEM.html
11/25/2022,11/25/2022 20:00,1669406400,2023,Washington Wizards,WAS,107,Miami Heat,MIA,110,,,https://www.basketball-reference.com/boxscores/202211250MIA.html
11/25/2022,11/25/2022 20:00,1669406400,2023,Cleveland Cavaliers,CLE,102,Milwaukee Bucks,MIL,117,,,https://www.basketball-reference.com/boxscores/202211250MIL.html
